origin,name,multiplicity,edge_num,like_weight_ratio,post_prob,likelihood,marginal_like,distal_length,pendant_length,classification,map_ratio,map_overlap,map_identity,edge_name
query.align,KJ763323.1.1799_U_M359_S10_35149,1,193,1,1,-16379.4,-16383.4,9.74899e-06,0.0373962,NA,NA,NA,NA,|AF0221921_Tripos_tenuis_MUCC248_80-1593
query.align,HQ869560.1.902_U_11_S56_66076,1,160,1,1,-16501.5,-16504.3,0.15582,0.1568,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FR874579.1.1775_U_12_S57_45479,1,51,1,1,-16403.4,-16405.6,0.00540097,0.074798,NA,NA,NA,NA,|JF7940581_Bathycoccus_prasinos_MALINAS664_1-1488
query.align,FR874539.1.1775_U_26_S71_5806,1,51,1,1,-16400.8,-16403,0.0054361,0.0748336,NA,NA,NA,NA,|JF7940581_Bathycoccus_prasinos_MALINAS664_1-1488
query.align,FR874324.1.1775_U_14_S59_29822,1,51,1,1,-16405.5,-16407.7,0.00539564,0.0748314,NA,NA,NA,NA,|JF7940581_Bathycoccus_prasinos_MALINAS664_1-1488
query.align,GU825374.1.1276_U_M367_S17_106261,1,181,0.867041,0.991747,-5570.78,-5582.47,0.559895,1.40707,NA,NA,NA,NA,|MMETSP0372_Lankesteria_abbottii_GrapplerInletBC_78-1439
query.align,AY885055.1.1310_U_32_S77_40307,1,486,1,1,-16658.7,-16661.9,0.0477176,0.202411,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,AF054832.1.1762_U_M356_S18_67547,1,489,1,1,-16477,-16479.1,0.00846825,0.0423425,NA,NA,NA,NA,|MMETSP1055_Bigelowiella_natans_CCMP1258_1_29-1498
query.align,AM501966.1.1745_U_M357_S21_101211,1,317,0.888198,0.921857,-16414.3,-16416.7,0.00155425,0.174457,NA,NA,NA,NA,|MMETSP0693_Thalassionema_nitzschioides_23-1547
query.align,GU820027.1.1390_U_M360_S11_73432,1,160,1,1,-16275,-16279,0.154319,0.278212,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KC583121.1.1764_U_11_S56_33165,1,50,1,1,-16188.5,-16190.4,0.0144048,0.0543877,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,KC582948.1.1792_U_10_S55_23745,1,160,1,1,-16449.7,-16452.2,0.0940566,0.10008,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ868637.1.944_U_37_S82_32603,1,486,1,1,-16564,-16566.8,0.0476487,0.162125,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,AF525849.1.1766_U_20_S65_31981,1,50,1,1,-16169.5,-16171.7,0.0142592,0.0869411,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,HQ867381.1.881_U_35_S80_19502,1,160,1,1,-16483.6,-16487.8,0.0813263,0.28652,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY620351.1.1255_U_22_S67_18902,1,486,0.993062,0.997545,-16449.9,-16453.8,0.0570268,0.289183,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,DQ514849.1.1761_U_25_S70_44851,1,364,1,1,-16309.9,-16315.1,5.67338e-06,0.161243,NA,NA,NA,NA,|HQ9126191_Porosira_glacialis_CCMP668_65-1589
query.align,HQ870403.1.858_U_26_S71_56778,1,486,1,1,-16753.8,-16757.7,0.0334067,0.269613,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,FN598236.1.1154_U_28_S73_21729,1,486,1,1,-16688.6,-16692.3,0.0515031,0.256174,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,JF698753.1.1658_U_14_S59_16631,1,486,1,1,-16815.3,-16819.7,0.0307346,0.327471,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,AJ402357.1.1758_U_M367_S17_322,1,276,0.970695,0.981955,-16368.3,-16371.4,0.274403,0.178505,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KC583163.1.1100_U_M358_S15_99114,1,499,0.972289,0.991283,-15888.2,-15894.5,0.127043,0.497078,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EF527114.1.1367_U_28_S73_15771,1,486,1,1,-14424.4,-14427.5,0.0486205,0.213253,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,HQ869509.1.892_U_15_S60_25297,1,160,1,1,-16507.1,-16510.4,0.191652,0.203532,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU793683.1.883_U_15_S60_13804,1,160,0.917227,0.929059,-13014.8,-13017.6,0.175884,0.198506,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ763633.1.1797_U_M363_S24_68083,1,160,1,1,-16644.5,-16647.9,0.132499,0.204138,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF129740.1.1760_U_11_S56_22763,1,160,1,1,-16454.1,-16456.8,0.155149,0.149171,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY665094.1.1755_U_M355_S26_3923,1,486,1,1,-16235.2,-16238.8,0.0323266,0.245774,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,AB622291_31_S76_2895,1,119,0.936669,0.94453,-16461.6,-16463.6,0.0148416,0.12221,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,HQ868331.1.888_U_M365_S20_80616,1,160,1,1,-16157,-16160.1,0.153424,0.179601,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY180035.1.1742_U_28_S73_468,1,486,0.946998,0.97282,-16650.2,-16653.1,0.0711897,0.178598,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,JN832805.1.886_U_21_S66_51760,1,160,1,1,-12851.3,-12855,0.135086,0.281794,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HM581632_14_S59_64357,1,118,0.996976,0.996162,-16546,-16548.2,0.0327017,0.111449,NA,NA,NA,NA,|KT8786701_Chrysochromulina_sp_RCC390_60-1577
query.align,EU818643.1.992_U_M356_S18_68503,1,160,1,1,-16672.9,-16677.4,0.127011,0.325533,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KC488477.1.1670_U_M360_S11_26741,1,160,1,1,-16632.7,-16635.3,0.165643,0.138167,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JQ226567.1.1607_U_15_S60_3856,1,499,0.931679,0.973231,-15600.5,-15607.4,0.141146,0.555944,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KJ762888.1.1800_U_28_S73_44996,1,193,1,1,-16287.6,-16291.4,9.74899e-06,0.0285086,NA,NA,NA,NA,|AF0221921_Tripos_tenuis_MUCC248_80-1593
query.align,KC488496.1.1692_U_10_S55_12271,1,160,1,1,-16384.3,-16388.5,0.149041,0.297334,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ866215.1.895_U_28_S73_43927,1,276,1,1,-16566.5,-16569.5,0.228136,0.169694,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,HQ867720.1.974_U_24_S69_31693,1,466,0.983609,0.989625,-16546.7,-16548.8,0.0161391,0.105365,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,KJ762999_7_S52_48021,1,119,0.967331,0.969197,-16481,-16482.7,0.0146192,0.081452,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,New.ReferenceOTU24_29_S74_26350,1,261,0.954345,0.991617,-16241.8,-16244.4,0.0923912,0.158736,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,AF525850.1.1766_U_10_S55_39837,1,50,1,1,-16363.5,-16365.4,0.0136202,0.0538699,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,GU823478.1.1212_U_22_S67_34246,1,466,0.99761,0.998096,-16534,-16536.2,0.0129183,0.0864547,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,FR874748.1.1775_U_25_S70_30148,1,51,1,1,-16547,-16549.1,0.00578368,0.0635537,NA,NA,NA,NA,|JF7940581_Bathycoccus_prasinos_MALINAS664_1-1488
query.align,JN832889.1.1048_U_10_S55_33528,1,276,0.99193,0.996525,-16505.7,-16508.7,0.250265,0.164947,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KF129640.1.1760_U_11_S56_83,1,160,1,1,-16253.2,-16256.2,0.162927,0.177507,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU820043.1.1200_U_10_S55_22127,1,160,1,1,-16518.9,-16521.2,0.168083,0.0927251,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY485508.1.1721_U_M362_S13_63755,1,303,1,1,-16301.6,-16305.3,5.49888e-06,0.0865317,NA,NA,NA,NA,|MMETSP0789_Rhizosolenia_setigera_CCMP1694_58-1579
query.align,GU824078.1.1212_U_M371_S23_55141,1,276,1,1,-16293.3,-16296.1,0.252839,0.13854,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KC582970.1.1801_U_10_S55_32048,1,499,0.860967,0.926901,-15755.6,-15762.4,0.154996,0.552167,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KJ759700.1.1787_U_M355_S26_61536,1,160,0.98114,0.995853,-16276,-16279.4,0.196161,0.212591,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ868815.1.921_U_14_S59_59439,1,51,1,1,-16408,-16410.3,0.00511123,0.0850831,NA,NA,NA,NA,|JF7940581_Bathycoccus_prasinos_MALINAS664_1-1488
query.align,EU793278.1.1575_U_10_S55_2174,1,160,1,1,-16556.4,-16558.6,0.179907,0.0815346,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY620330.1.1252_U_34_S79_35740,1,486,0.927614,0.979832,-16070.4,-16074.4,0.0622107,0.295497,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,JQ781881.1.1807_U_16_S61_64504,1,276,1,1,-16256.8,-16259.6,0.218435,0.152665,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,FJ431434.1.811_U_10_S55_47693,1,50,1,1,-16190.2,-16192.2,0.0144085,0.0544203,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,FJ790725.1.1803_U_M366_S25_97006,1,486,0.998506,0.999318,-16581.7,-16585.9,0.0405904,0.31243,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,JQ217342.1.1587_U_30_S75_51407,1,376,1,1,-16468.8,-16472,5.05341e-06,0.0568363,NA,NA,NA,NA,|MMETSP1057_Cyclotella_meneghiniana_CCMP338_58-1581
query.align,KF130454.1.1760_U_M356_S18_68623,1,160,1,1,-16655.6,-16658.2,0.168144,0.133066,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ867233.1.880_U_M361_S19_172303,1,499,0.99607,0.998321,-15172.2,-15178.9,0.104324,0.539888,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU500001.1.814_U_10_S55_2823,1,261,0.874828,0.966153,-16218.8,-16221,0.129012,0.103621,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,AB179736.1.1725_U_M366_S25_3789,1,480,0.995855,0.998312,-16743.5,-16747.9,0.156052,0.323773,NA,NA,NA,NA,|AB6905541_Collozoum_inerme_GFColony03_1-1434
query.align,JQ420087.1.1780_U_28_S73_9915,1,160,1,1,-16656,-16658.8,0.0843539,0.132438,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ760409.1.1798_U_M357_S21_84547,1,499,0.923287,0.957904,-15988.5,-15994.3,0.141874,0.449226,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,FN690438.1.1700_U_10_S55_50088,1,486,1,1,-12914.8,-12917,0.0487759,0.117396,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,EF100215.1.1529_U_26_S71_59824,1,466,0.983598,0.989614,-16545,-16547.2,0.0161191,0.105332,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,AY664942.1.1755_U_40_S85_55468,1,165,0.997731,0.992767,-16459.4,-16462.4,6.82063e-06,0.0751024,NA,NA,NA,NA,|U523571_Scrippsiella_nutricula_79-1600
query.align,KC583081.1.1763_U_10_S55_3977,1,50,1,1,-16191.5,-16193.5,0.014405,0.0544113,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,FN690367.1.1711_U_30_S75_44850,1,486,1,1,-16753.9,-16757.8,0.0306547,0.27457,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KJ763910.1.1797_U_M365_S20_5778,1,160,1,1,-16368.8,-16372.1,0.123352,0.211692,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF129984.1.1755_U_M357_S21_17826,1,160,1,1,-16604.9,-16607.6,0.139396,0.1394,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759221.1.1812_U_38_S83_77962,1,416,1,1,-16520.7,-16524,7.52909e-06,0.125473,NA,NA,NA,NA,|MMETSP1323_Florenciella_parvula_RCC1693_2-1523
query.align,DQ386757.1.1535_U_14_S59_54248,1,160,1,1,-16291,-16293.9,0.101807,0.151383,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JX840908.1.1227_U_M367_S17_10699,1,160,1,1,-16443.7,-16448.3,0.112391,0.341914,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GQ863814.1.1651_U_M355_S26_835,1,542,1,1,-16131.9,-16134.7,0.044332,0.151358,NA,NA,NA,NA,|MMETSP0107_Goniomonas_pacifica_CCMP1869_61-1554
query.align,DQ647534.1.1677_U_43_S88_16795,1,491,1,1,-16402.2,-16406.5,0.170036,0.308491,NA,NA,NA,NA,|MMETSP1055_Bigelowiella_natans_CCMP1258_1_29-1498
query.align,AF399109.1.1703_U_28_S73_15251,1,261,0.987472,0.995292,-15777,-15779.1,0.0918382,0.0845033,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,KF130053.1.1754_U_M357_S21_52749,1,160,1,1,-16451.1,-16453.9,0.117005,0.146675,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KC488512.1.1687_U_10_S55_26354,1,160,1,1,-16341.3,-16344.7,0.127381,0.210976,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ760599.1.1803_U_13_S58_401,1,499,1,1,-16693.5,-16701.7,0.0677207,0.672303,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU793720.1.1599_U_10_S55_56825,1,160,1,1,-16394.9,-16397.9,0.156251,0.177076,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ763317.1.1766_U_10_S55_3344,1,265,0.967446,0.979838,-15956.8,-15960,0.0114719,0.231277,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,EF620524.1.1695_U_40_S85_82055,1,276,1,1,-16094.2,-16098.6,0.197148,0.315107,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,AB252743.1.1720_U_28_S73_6739,1,486,1,1,-16527.1,-16530.3,0.0345211,0.213481,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,EF172958.1.1680_U_M366_S25_109314,1,160,1,1,-16394,-16397,0.147323,0.170092,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY919816.1.1724_U_12_S57_28517,1,466,0.987367,0.991926,-16451.7,-16453.8,0.0161124,0.0965922,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,DQ229953.1.1986_U_37_S82_40166,1,510,1,1,-13761.5,-13764.1,0.134249,0.122897,NA,NA,NA,NA,|MMETSP0166_Vannella_robusta_DIVA3518_3_11_1_6_78-1566
query.align,KF129798.1.1760_U_14_S59_21827,1,160,0.936451,0.939792,-16579.6,-16582.3,0.204904,0.151428,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU825270.1.1065_U_10_S55_405,1,491,0.998805,0.999591,-16453.2,-16457.4,0.171817,0.295095,NA,NA,NA,NA,|MMETSP1055_Bigelowiella_natans_CCMP1258_1_29-1498
query.align,JF791110.1.1777_U_M360_S11_119907,1,160,1,1,-16614.8,-16617.8,0.149425,0.173004,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FN690650.1.1688_U_M358_S15_138669,1,370,0.941936,0.948627,-16496.1,-16497.7,0.0112034,0.060608,NA,NA,NA,NA,|DQ0111611_Skeletonema_menzellii_52-1575
query.align,HQ865057.1.871_U_36_S81_61581,1,499,0.951168,0.981552,-15915.2,-15922.3,0.125762,0.57699,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,AF167157.1.1612_U_10_S55_184,1,293,0.971832,0.973184,-16536.3,-16538.1,0.00622169,0.067337,NA,NA,NA,NA,|MMETSP0785_Bolidomonas_pacifica_CCMP1866_60-1581
query.align,KJ759434.1.1797_U_M367_S17_22717,1,160,1,1,-16601.9,-16605.1,0.162121,0.1994,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU822058.1.1193_U_M368_S12_12545,1,481,1,1,-16214.1,-16218.4,0.131224,0.280351,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,GU821067.1.1078_U_M355_S26_3182,1,481,0.984552,0.996397,-16301.6,-16305.2,0.284498,0.23087,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,FN689917.1.1652_U_34_S79_47780,1,261,0.908883,0.965406,-16248.6,-16250.8,0.120584,0.109491,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,GU823912.1.1201_U_M357_S21_42474,1,160,1,1,-16499.5,-16502.9,0.081661,0.189162,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU371293.1.1761_U_35_S80_26340,1,499,1,1,-16490.7,-16498,0.0777139,0.5883,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,AJ632206.1.1798_U_M355_S26_158,1,370,0.95443,0.959041,-16508.6,-16510.2,0.0118368,0.0524339,NA,NA,NA,NA,|DQ0111611_Skeletonema_menzellii_52-1575
query.align,KJ762603.1.1796_U_11_S56_32600,1,160,1,1,-16555.8,-16558.5,0.0735442,0.123992,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,X77705.1.1811_U_14_S59_61957,1,301,1,1,-16391.6,-16396.4,7.43977e-06,0.00742025,NA,NA,NA,NA,|KC3095331_Coscinodiscus_sp_MPA2013_66-1528
query.align,EU793891.1.1570_U_10_S55_803,1,160,1,1,-16639,-16642.2,0.143412,0.189547,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF577968.1.1390_U_41_S86_74417,1,50,1,1,-16180.8,-16182.8,0.0144153,0.0546326,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,KF130606.1.1759_U_M358_S15_146062,1,499,0.893689,0.962075,-15374.4,-15381.5,0.133814,0.582627,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KF129817.1.1756_U_M365_S20_419,1,160,1,1,-16299.4,-16303.8,0.130568,0.305517,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JX188320.1.1738_U_M368_S12_9597,1,56,0.990928,0.982488,-16335.9,-16338,8.00866e-06,0.0669271,NA,NA,NA,NA,|JF7940571_Micromonas_pusilla_RCC2306_1-1480
query.align,AY046853.1.1199_U_40_S85_24768,1,391,1,1,-16372.5,-16376.5,7.6322e-06,0.14078,NA,NA,NA,NA,|MMETSP0716_Chaetoceros_curvisetus_25-1542
query.align,EU287799.1.1801_U_M357_S21_55657,1,481,0.992022,0.997315,-16602.7,-16608.1,0.26516,0.39975,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,HQ870265.1.848_U_M361_S19_157065,1,160,1,1,-16666.3,-16669.8,0.120943,0.226826,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU822458.1.1219_U_M367_S17_26976,1,481,0.988315,0.994397,-16521.3,-16526.5,0.273819,0.367967,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,HQ870224.1.860_U_31_S76_46705,1,486,0.964325,0.990293,-16697.1,-16700.4,0.0636786,0.223479,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,EU446389.1.1555_U_10_S55_11805,1,160,1,1,-16596.4,-16598.7,0.131666,0.0886009,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ867228.1.868_U_M355_S26_18649,1,160,1,1,-16353.8,-16357.3,0.174615,0.232144,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU969160.1.1706_U_M358_S15_8238,1,499,0.976292,0.988612,-15793.8,-15801.1,0.107934,0.604412,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,AB275057.1.1720_U_28_S73_38609,1,486,1,1,-16707.6,-16711.1,0.043083,0.236644,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,GU822276.1.1228_U_21_S66_1492,1,481,0.981917,0.990822,-16313.2,-16317.4,0.289907,0.276755,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,HQ868935.1.900_U_15_S60_25406,1,499,0.928014,0.970321,-15609.7,-15616.4,0.144708,0.533921,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,JQ911951.1.1577_U_M356_S18_31,1,499,0.888249,0.959287,-15532.5,-15539.7,0.134014,0.592586,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KF129832.1.1755_U_M367_S17_80363,1,160,1,1,-16612.5,-16616.2,0.152491,0.250481,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF577966.1.1611_U_25_S70_22689,1,50,1,1,-16325.5,-16327.7,0.00974363,0.0856635,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,AY620358.1.1269_U_29_S74_52727,1,486,1,1,-16480.2,-16483.4,0.0334183,0.207046,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,JX188303.1.1756_U_11_S56_4830,1,160,1,1,-16422.2,-16424.9,0.0449911,0.101138,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ446970.1.1689_U_M357_S21_82561,1,160,1,1,-16600.8,-16606.1,0.117929,0.396178,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759548.1.1799_U_35_S80_9434,1,160,1,1,-16398.3,-16402.2,0.145456,0.263007,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF129791.1.1758_U_M367_S17_85946,1,160,1,1,-15271.1,-15274.6,0.150737,0.233799,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ760410.1.1756_U_M359_S10_68486,1,261,0.843542,0.938723,-16067.1,-16069.4,0.130638,0.114475,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,FJ152023.1.2123_U_2_S47_238,1,500,0.577149,0.999941,-16587.5,-16593.2,2.24566,0.927321,NA,NA,NA,NA,|MMETSP0758_Percolomonas_cosmopolitus_AE_1_ATCC50343__30-1031
query.align,EF172969.1.1672_U_M356_S18_9212,1,160,1,1,-16589.8,-16592.7,0.137081,0.163349,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759553.1.1802_U_M356_S18_90373,1,499,0.897086,0.962147,-15554.1,-15561.6,0.135824,0.624494,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KY290314.1.1642_U_M356_S18_3808,1,261,0.908004,0.969073,-16152.4,-16154.4,0.131475,0.0698719,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,EF527121.1.1804_U_19_S64_31988,1,250,0.84534,0.90404,-16027.3,-16029.3,0.0938776,0.0986774,NA,NA,NA,NA,|MMETSP0018_Uronema_sp_Bbcil_79-1569
query.align,KC583001.1.1813_U_M369_S9_83546,1,423,1,1,-16577.2,-16579.7,0.00293547,0.0887807,NA,NA,NA,NA,|MMETSP1163_Phaeomonas_parva_CCMP2877_25-1544
query.align,KJ577845.1.1641_U_10_S55_12760,1,296,0.879669,0.904323,-16635.9,-16638.8,0.091435,0.173611,NA,NA,NA,NA,|MMETSP0169_Corethron_pennatum_L29A3_5-1524
query.align,GU823335.1.1226_U_12_S57_7987,1,466,1,1,-16517.5,-16519.5,0.0142677,0.0701036,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,HQ870264.1.848_U_28_S73_1410,1,160,1,1,-16613.6,-16616.7,0.126138,0.179148,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
