origin,name,multiplicity,edge_num,like_weight_ratio,post_prob,likelihood,marginal_like,distal_length,pendant_length,classification,map_ratio,map_overlap,map_identity,edge_name
query.align,AY129043.1.1795_U_10_S55_28769,1,160,1,1,-16622,-16625.2,0.119661,0.187637,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JN098198.1.1539_U_M366_S25_49238,1,163,0.291585,0.246857,-16526.6,-16528.6,0.0347243,0.0933334,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,HQ866499.1.885_U_36_S81_24781,1,288,0.325863,0.494956,-16729.5,-16731.7,0.13333,0.119073,NA,NA,NA,NA,|MMETSP0962_Schizochytrium_aggregatum_ATCC28209_36-1532
query.align,KF129741.1.1782_U_M362_S13_77850,1,493,0.337509,0.339969,-16563.7,-16571.6,0.0160327,0.672201,NA,NA,NA,NA,|MMETSP1055_Bigelowiella_natans_CCMP1258_1_29-1498
query.align,HM581742.1.1780_U_10_S55_2943,1,498,0.729302,0.601473,-15744.9,-15748.7,0.240065,0.19162,NA,NA,NA,NA,|MMETSP0780_Palpitomonas_bilix_NIES_2562_59-1571
query.align,KF129845.1.1752_U_M357_S21_63407,1,160,0.960567,0.993032,-16384,-16387.5,0.188198,0.234804,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY664984.1.1755_U_13_S58_25953,1,163,0.323097,0.265593,-16471.8,-16473.5,0.0354071,0.0528819,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,AY664928.1.1755_U_M364_S14_43881,1,235,0.221645,0.229815,-16545.8,-16547.3,0.0244734,0.0713245,NA,NA,NA,NA,|EF4924961_Symbiodinium_microadriaticum_NEPCC737_75-1596
query.align,EU793222.1.1462_U_M356_S18_105522,1,160,1,1,-16523.8,-16526.5,0.121733,0.147997,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AF239260.1.1699_U_10_S55_201,1,160,1,1,-16651,-16654.1,0.0674911,0.158292,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ864947.1.873_U_2_S47_59799,1,499,1,1,-16436.7,-16444.3,0.0759101,0.616691,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,DQ186534.1.1677_U_42_S87_56402,1,170,0.784975,0.873583,-13213.3,-13217.5,0.246722,0.305265,NA,NA,NA,NA,|FJ8215011_Crypthecodinium_cohnii_69-1587
query.align,New.ReferenceOTU12_M368_S12_43107,1,421,0.854088,0.856368,-16498.9,-16501.8,0.0492406,0.186801,NA,NA,NA,NA,|MMETSP0990_Unidentifiedeukaryote_sp_CCMP2098_33-1548
query.align,GU820745.1.1070_U_15_S60_34952,1,168,0.27469,0.159946,-16325.6,-16331.2,0.287831,0.391435,NA,NA,NA,NA,|EF0574071_Amphidinium_carterae_CCMP121_25-1544
query.align,HQ870325.1.847_U_11_S56_37409,1,276,0.358153,0.338179,-16327.6,-16331.3,0.335283,0.216784,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,EU287791.1.1794_U_M355_S26_9844,1,481,0.66096,0.780817,-16554.9,-16558.4,0.324798,0.202294,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,KC488388.1.1696_U_30_S75_66745,1,265,0.489679,0.570553,-15998.6,-16000.7,0.0430694,0.104379,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,AB716913.1.1665_U_25_S70_1442,1,185,0.80703,0.798994,-16464.7,-16468.4,0.152045,0.269683,NA,NA,NA,NA,|MMETSP1424_Oxyrrhis_marina_LB1974_1-1182
query.align,L24489.1.1826_U_2_S47_5654,1,547,0.308814,0.440094,-16278.5,-16284.9,0.0525064,0.521817,NA,NA,NA,NA,|MMETSP1086_Cyanoptyche_gloeocystis_SAG4_97_1-1486
query.align,FJ431516.1.817_U_10_S55_5893,1,534,0.322023,0.334508,-16098.4,-16100.2,0.0235595,0.0840778,NA,NA,NA,NA,|MMETSP1101_Rhodomonas_abbreviata_CaronLabIsolate_76-1589
query.align,GU824720.1.1203_U_M370_S22_69528,1,172,0.256506,0.318088,-14055.9,-14057.4,5.81062e-06,0.0782953,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,JX173254.1.1528_U_M355_S26_8404,1,160,1,1,-16503,-16506.7,0.0633841,0.222829,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ868735.1.901_U_32_S77_70439,1,163,0.204106,0.172202,-16540.9,-16542.6,0.0384925,0.0690404,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,FN690462.1.1668_U_10_S55_3654,1,534,0.333556,0.340181,-16325,-16326.7,0.0219666,0.0921628,NA,NA,NA,NA,|MMETSP1101_Rhodomonas_abbreviata_CaronLabIsolate_76-1589
query.align,AB626150.1.1790_U_M361_S19_92605,1,167,0.188544,0.249413,-16468.5,-16469.9,0.00636247,0.0995546,NA,NA,NA,NA,|FJ4733781_Dissodinium_pseudolunula_FG59_1-1105
query.align,KC582987.1.1801_U_37_S82_59221,1,416,1,1,-16598.3,-16601.7,7.52909e-06,0.128655,NA,NA,NA,NA,|MMETSP1323_Florenciella_parvula_RCC1693_2-1523
query.align,GU820154.1.1061_U_10_S55_39326,1,185,0.271445,0.347422,-16331.9,-16336.7,0.137024,0.396244,NA,NA,NA,NA,|MMETSP1424_Oxyrrhis_marina_LB1974_1-1182
query.align,HQ866176.1.883_U_M358_S15_14069,1,499,0.998949,0.999749,-15857.2,-15863.6,0.11055,0.510828,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,GQ497506.1.1752_U_2_S47_9755,1,498,0.434424,0.487063,-16526.4,-16533,0.196251,0.50509,NA,NA,NA,NA,|MMETSP0780_Palpitomonas_bilix_NIES_2562_59-1571
query.align,KJ758004.1.1785_U_4_S49_32137,1,336,0.480115,0.454351,-16584.4,-16586.6,5.83898e-06,0.124297,NA,NA,NA,NA,|MMETSP0733_Fragilariopsis_kerguelensis_L26_C5_24-1339
query.align,FN562441.1.1784_U_30_S75_33256,1,553,0.992282,0.989551,-16550.1,-16552.7,9.19105e-06,0.0921044,NA,NA,NA,NA,|MMETSP1081_Pyramimonas_amylifera_CCMP720_59-1585
query.align,EU793785.1.1664_U_12_S57_2030,1,160,1,1,-16539.1,-16541.2,0.159253,0.0727253,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KC674811.1.1744_U_1_S46_61,1,499,1,1,-15823.5,-15827.3,0.0821958,0.249254,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,GU969186.1.1721_U_M370_S22_2430,1,499,0.925337,0.977777,-15809.7,-15817.2,0.135966,0.62686,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,FR874431.1.1786_U_28_S73_8928,1,466,0.239613,0.268596,-16552.8,-16555.4,0.039662,0.195431,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,GU825539.1.1073_U_13_S58_7110,1,209,0.220696,0.184241,-16579.2,-16580.9,5.40631e-06,0.0598849,NA,NA,NA,NA,|MMETSP0251_Prorocentrum_micans_CCCM845_60-1581
query.align,AY664991.1.1752_U_M360_S11_16290,1,206,0.200968,0.255812,-16269.2,-16270.7,5.72608e-06,0.111096,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,JX661029.1.1271_U_36_S81_10883,1,223,0.456045,0.579356,-16519.2,-16521,7.86535e-06,0.101709,NA,NA,NA,NA,|MMETSP0227_Polarella_glacialis_CCMP1383_75-1592
query.align,KJ760802.1.1802_U_31_S76_15204,1,499,0.819654,0.927349,-15176,-15183.1,0.140123,0.581594,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU545783.1.990_U_15_S60_16963,1,486,1,1,-16395.8,-16398.8,0.0525998,0.184998,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KF129783.1.1747_U_M368_S12_52955,1,236,0.200789,0.30539,-16157.3,-16162.8,0.00289521,0.485386,NA,NA,NA,NA,|EF4924961_Symbiodinium_microadriaticum_NEPCC737_75-1596
query.align,DQ228694.1.1727_U_M362_S13_43766,1,369,0.514656,0.500174,-16275.8,-16277.3,0.00718937,0.0554076,NA,NA,NA,NA,|MMETSP0320_Skeletonema_marinoi_SM1012Den_03_77-1599
query.align,GQ424319.1.1807_U_M356_S18_44863,1,551,0.312969,0.358665,-16627.1,-16631.1,0.0255749,0.264146,NA,NA,NA,NA,|MMETSP1086_Cyanoptyche_gloeocystis_SAG4_97_1-1486
query.align,KJ760518.1.1794_U_M355_S26_8459,1,160,1,1,-16681.5,-16685,0.132119,0.225035,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759376.1.1792_U_35_S80_8592,1,218,0.517169,0.531719,-16212.7,-16217.8,0.00822732,0.408065,NA,NA,NA,NA,|MMETSP0223_Akashiwo_sanguinea_CCCM885_94-1616
query.align,JX473667.1.1802_U_33_S78_73940,1,172,0.195611,0.268562,-16415.8,-16417.1,0.0171188,0.0926752,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,HM369693.1.1231_U_34_S79_75516,1,473,0.39049,0.454782,-16505.3,-16507.7,0.0311703,0.149692,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,AF363296.1.1794_U_M367_S17_72242,1,547,0.56917,0.745506,-16208.7,-16215.1,0.0519227,0.527781,NA,NA,NA,NA,|MMETSP1086_Cyanoptyche_gloeocystis_SAG4_97_1-1486
query.align,KJ762994.1.1812_U_10_S55_1753,1,491,1,1,-16266.8,-16270.6,0.150702,0.266838,NA,NA,NA,NA,|MMETSP1055_Bigelowiella_natans_CCMP1258_1_29-1498
query.align,HQ869420.1.879_U_10_S55_25769,1,160,1,1,-16382.1,-16384.6,0.149735,0.126992,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JQ315520.1.1669_U_21_S66_31136,1,17,0.796961,0.843839,-15934.4,-15936.6,5.44091e-06,0.0921168,NA,NA,NA,NA,|AB0583361_Chlorococcum_littorale_MBIC10280_50-1569
query.align,GU820604.1.1200_U_M356_S18_111897,1,206,0.148918,0.194346,-16283.5,-16285.6,5.72608e-06,0.178857,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,AY628358.1.822_U_29_S74_7555,1,171,0.913633,0.958861,-16560.2,-16562.6,0.0181811,0.146226,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,AY443018.1.1755_U_38_S83_57391,1,206,0.190488,0.249865,-16586.4,-16587.7,5.72608e-06,0.0651652,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,EU293235.1.1756_U_10_S55_1,1,206,0.190488,0.249865,-16586.4,-16587.7,5.72608e-06,0.0651652,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,New.ReferenceOTU144_36_S81_39595,1,160,0.957231,0.989856,-16466.8,-16470.3,0.193611,0.235346,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KC583049.1.1777_U_13_S58_8824,1,59,0.232752,0.278839,-16284.8,-16286.2,5.2731e-06,0.0394579,NA,NA,NA,NA,|AJ0104081_Micromonas_pusilla_CCMP489_58-1569
query.align,KP790151.1.1330_U_M358_S15_610,1,206,0.23062,0.263205,-16421.1,-16422.4,5.72608e-06,0.0700075,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,HQ867506.1.870_U_M367_S17_8762,1,160,1,1,-16595.2,-16598.3,0.0693229,0.164911,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ760672.1.1797_U_M365_S20_22831,1,172,0.19285,0.230242,-16530.5,-16532,0.0237945,0.0714538,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,AB178582.1.1783_U_M355_S26_2859,1,481,1,1,-16464.9,-16468.9,0.00327391,0.0862916,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,AY381157.1.1807_U_38_S83_55553,1,276,0.990096,0.991489,-16467.1,-16469.8,0.289058,0.117193,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,JQ315518.1.1670_U_11_S56_15360,1,17,0.797333,0.844037,-15972.3,-15974.5,5.44091e-06,0.091905,NA,NA,NA,NA,|AB0583361_Chlorococcum_littorale_MBIC10280_50-1569
query.align,KF130039.1.1756_U_6_S51_2584,1,160,1,1,-16244.9,-16247.8,0.133926,0.159861,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ763353.1.1800_U_M360_S11_38017,1,206,0.202754,0.255751,-16488.4,-16490.2,5.72608e-06,0.136621,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,KJ760478.1.1801_U_10_S55_23712,1,499,0.845595,0.940285,-15206.4,-15213.3,0.13954,0.564124,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KC488565.1.1705_U_8_S53_59068,1,486,1,1,-14016.4,-14019.1,0.0558211,0.16738,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KJ759288.1.1799_U_18_S63_4373,1,160,1,1,-16490.8,-16493.7,0.159268,0.161668,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ763459.1.1799_U_M355_S26_16426,1,160,1,1,-16307.7,-16310.8,0.157019,0.193524,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,DQ354530.1.1667_U_16_S61_63371,1,158,0.732346,0.790722,-16063.3,-16068.5,0.026425,0.42815,NA,NA,NA,NA,|AF1686251_Rhodosorus_marinus_77-1588
query.align,KJ763246_M364_S14_45248,1,106,0.471063,0.392276,-16379.7,-16382.3,0.0210275,0.167841,NA,NA,NA,NA,|AJ2462621_Cruciplaccolithus_neohelis_CCMP298_75-1600
query.align,FJ431508.1.809_U_35_S80_1159,1,534,0.321566,0.326601,-16328.2,-16330.1,0.0228364,0.102883,NA,NA,NA,NA,|MMETSP1101_Rhodomonas_abbreviata_CaronLabIsolate_76-1589
query.align,KJ764486.1.1801_U_15_S60_27411,1,163,0.368925,0.301426,-16546.1,-16547.9,0.0257557,0.0479496,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,AF372769.1.1515_U_9_S54_63444,1,5,0.387337,6.41565e-06,-16065.2,-16081.6,0.142006,1.49694,NA,NA,NA,NA,|AF1228891_Pycnococcus_provasolii_60-1582
query.align,KJ925274.1.1690_U_M363_S24_102300,1,188,0.178368,0.153866,-16642,-16647.5,0.163258,0.409018,NA,NA,NA,NA,|MMETSP0229_Pyrocystis_lunula_CCCM517_58-1574
query.align,KJ764268.1.1798_U_20_S65_48837,1,206,0.24206,0.285968,-16156.7,-16157.8,5.72608e-06,0.0449682,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,KF130032.1.1757_U_10_S55_469,1,160,1,1,-16594.4,-16596.8,0.120032,0.0942271,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF129827.1.1755_U_M361_S19_47186,1,160,1,1,-16601.2,-16603.7,0.142644,0.121441,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ761849.1.1780_U_35_S80_18446,1,266,0.775414,0.804205,-16150.8,-16153.4,0.018761,0.155361,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,KJ758485.1.1782_U_36_S81_8248,1,266,0.690055,0.732185,-16316.6,-16319,0.0144404,0.121013,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,KF129855.1.1769_U_M357_S21_33444,1,279,0.263134,0.170525,-16539.3,-16544.2,0.120635,0.286341,NA,NA,NA,NA,|MMETSP0954_Aplanochytrium_sp_PBS07_81-1607
query.align,GX773344.4754.6504_U_M370_S22_12712,1,137,0.212681,0.168676,-15569.4,-15580.3,0.086738,0.912266,NA,NA,NA,NA,|KU9002241_Prymnesium_parvum_CCAP946_80-1606
query.align,FR865486.2.1767_U_M361_S19_110473,1,387,0.843257,0.840085,-16454.7,-16458,0.0348541,0.221625,NA,NA,NA,NA,|MMETSP1429_Chaetoceros_sp_UNC1202_1-1492
query.align,AY377660.1.1767_U_2_S47_6259,1,547,0.358526,0.502108,-16470.2,-16476.1,0.0530874,0.47856,NA,NA,NA,NA,|MMETSP1086_Cyanoptyche_gloeocystis_SAG4_97_1-1486
query.align,GU821571.1.1215_U_15_S60_32678,1,486,1,1,-16745,-16748.9,0.0239264,0.27269,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,New.ReferenceOTU10_29_S74_47411,1,160,1,1,-16653.1,-16656.2,0.127167,0.176302,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FJ222752.1.1219_U_18_S63_6921,1,336,0.490661,0.463527,-16159,-16160.8,5.83898e-06,0.0914007,NA,NA,NA,NA,|MMETSP0733_Fragilariopsis_kerguelensis_L26_C5_24-1339
query.align,AY256204.1.1220_U_M356_S18_84430,1,370,0.94563,0.951008,-16514.5,-16516.1,0.0102394,0.0628274,NA,NA,NA,NA,|DQ0111611_Skeletonema_menzellii_52-1575
query.align,AY665032.1.1750_U_M364_S14_95488,1,222,0.326766,0.316767,-16233.7,-16238,0.0342936,0.355307,NA,NA,NA,NA,|MMETSP0252_Prorocentrum_lima_CCMP684_47-1564
query.align,HQ867250.1.870_U_8_S53_53096,1,499,0.272712,0.381552,-15303.6,-15310.9,0.148393,0.59926,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KJ763596.1.1788_U_M362_S13_149891,1,188,0.655569,0.642577,-16142.2,-16147.2,0.147557,0.360312,NA,NA,NA,NA,|MMETSP0229_Pyrocystis_lunula_CCCM517_58-1574
query.align,KF129635.1.1759_U_38_S83_59898,1,160,1,1,-16249.7,-16252.8,0.132592,0.176297,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JX680400_12_S57_31203,1,119,0.778581,0.793263,-14207.8,-14209.8,0.0271639,0.122268,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,JX680353_26_S71_14419,1,119,0.955052,0.959101,-16537.3,-16539.2,0.0146151,0.101182,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,JX567454.1.1531_U_M366_S25_5918,1,261,0.904242,0.97992,-16079.2,-16081.4,0.105358,0.107434,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,DQ975474.1.1755_U_M364_S14_900,1,163,0.362565,0.310647,-15663,-15664.8,0.0264784,0.0490091,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,KJ760614.1.1785_U_M356_S18_50353,1,328,1,1,-16388.4,-16391.8,5.73451e-06,0.111387,NA,NA,NA,NA,|KC8993471_Cylindrotheca_closterium_10-1533
query.align,KF129954.1.1727_U_38_S83_34291,1,50,1,1,-16193.6,-16195.6,0.0144039,0.0543996,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,KJ758507.1.1775_U_36_S81_28840,1,266,0.775298,0.804148,-16152.7,-16155.2,0.0187675,0.155489,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,FN562438.1.1785_U_42_S87_58292,1,558,0.482145,0.53497,-16546.3,-16548.6,0.00601169,0.171502,NA,NA,NA,NA,|AB0522891_Pyramimonas_aurea_61-1587
query.align,KJ737432.1.1772_U_15_S60_63223,1,265,0.446529,0.480427,-16139.2,-16141.2,0.0430297,0.0805922,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,AF399135.1.1707_U_15_S60_11086,1,262,1,1,-16120.3,-16122.5,0.00993252,0.0835197,NA,NA,NA,NA,|MMETSP0463_Strombidinopsis_sp_SopsisLIS2011_40-1540
query.align,AM075625.1.1816_U_10_S55_6917,1,416,1,1,-16774.3,-16777.6,7.52909e-06,0.140513,NA,NA,NA,NA,|MMETSP1323_Florenciella_parvula_RCC1693_2-1523
query.align,HQ865131.1.876_U_5_S50_19892,1,498,0.539658,0.398196,-13207.9,-13212.1,0.240159,0.246095,NA,NA,NA,NA,|MMETSP0780_Palpitomonas_bilix_NIES_2562_59-1571
query.align,KF130017.1.1763_U_37_S82_50819,1,499,1,1,-16489.5,-16497.2,0.0765589,0.630029,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,GU819880.1.1210_U_11_S56_10810,1,185,0.271196,0.34707,-16327.7,-16332.5,0.137054,0.396467,NA,NA,NA,NA,|MMETSP1424_Oxyrrhis_marina_LB1974_1-1182
query.align,EU371301.1.1760_U_36_S81_32637,1,499,1,1,-16493.9,-16501.6,0.0762589,0.629168,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KJ764100.1.1800_U_37_S82_9711,1,206,0.254055,0.316394,-16514.6,-16516.3,5.72608e-06,0.116734,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,AY485480.1.1703_U_M355_S26_3053,1,303,0.495146,0.580454,-16607.4,-16610,0.138708,0.137201,NA,NA,NA,NA,|MMETSP0789_Rhizosolenia_setigera_CCMP1694_58-1579
query.align,KC488540.1.1455_U_M368_S12_3963,1,279,0.297538,0.193132,-16570.7,-16574.9,0.120635,0.204333,NA,NA,NA,NA,|MMETSP0954_Aplanochytrium_sp_PBS07_81-1607
query.align,AF022200.1.1787_U_28_S73_420,1,165,0.145182,0.147975,-16656,-16659.4,0.0094439,0.280498,NA,NA,NA,NA,|U523571_Scrippsiella_nutricula_79-1600
query.align,KJ925367.1.1486_U_28_S73_712,1,165,0.145182,0.147975,-16656,-16659.4,0.0094439,0.280498,NA,NA,NA,NA,|U523571_Scrippsiella_nutricula_79-1600
query.align,JF826393.1.1617_U_M360_S11_115924,1,165,0.997794,0.993231,-16456.3,-16459.3,6.82063e-06,0.0740397,NA,NA,NA,NA,|U523571_Scrippsiella_nutricula_79-1600
query.align,HQ867974.1.901_U_34_S79_47380,1,160,0.997625,0.996435,-16512.3,-16515.5,0.171257,0.19815,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ757783.1.1799_U_33_S78_42757,1,172,0.219286,0.335373,-16521,-16522.1,0.0117128,0.0490818,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,AB231319.1.1598_U_11_S56_64248,1,146,0.910451,0.800577,-16498.2,-16507.6,5.8518e-06,0.751823,NA,NA,NA,NA,|MMETSP0312_Compsopogon_coeruleus_SAG36_94_45-1562
query.align,AM180962.1.1792_U_10_S55_21677,1,499,0.334045,0.304688,-16385.3,-16388.7,0.208634,0.180938,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,DQ346653.1.1798_U_M356_S18_60213,1,499,0.461295,0.262936,-16370.7,-16378.3,0.125591,0.620073,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,FJ537340.1.1749_U_M355_S26_3253,1,457,0.8267,0.821394,-16545.2,-16547.7,0.039012,0.13649,NA,NA,NA,NA,|MMETSP1105_Ochromonas_sp_BG_1_79-1597
query.align,GU823674.1.1202_U_M359_S10_10892,1,370,0.945816,0.951112,-16515.8,-16517.4,0.010179,0.0629702,NA,NA,NA,NA,|DQ0111611_Skeletonema_menzellii_52-1575
query.align,KJ759623.1.1791_U_32_S77_20238,1,542,0.449069,0.504052,-16598.7,-16603.1,0.0688203,0.311494,NA,NA,NA,NA,|MMETSP0107_Goniomonas_pacifica_CCMP1869_61-1554
query.align,KJ762514.1.1777_U_11_S56_37554,1,276,0.403238,0.384474,-16326.4,-16330,0.3331,0.203014,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,JQ781885.1.1796_U_30_S75_2530,1,375,0.510513,0.661789,-16552.5,-16554,0.00617998,0.068821,NA,NA,NA,NA,|MMETSP1059_Thalassiosira_sp_FW_58-1582
query.align,EU273456.1.1791_U_10_S55_48517,1,505,0.244099,0.173684,-16641.4,-16648.4,0.141089,0.551141,NA,NA,NA,NA,|MMETSP0161_Neoparamoeba_aestuarina_SoJaBioB1_5_56_2_78-1574
query.align,FJ914447.1.1525_U_35_S80_36927,1,172,0.220192,0.324699,-16518.1,-16519.3,0.0166495,0.0603217,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,JF730753.1.1707_U_M360_S11_60202,1,367,0.475999,0.558836,-16427,-16428.7,6.1271e-06,0.109454,NA,NA,NA,NA,|DQ0933631_Minidiscus_trioculatus_CCMP495_79-1604
query.align,FR874716.1.1777_U_35_S80_51490,1,59,0.19635,0.21395,-16397.8,-16399.3,5.2731e-06,0.0637404,NA,NA,NA,NA,|AJ0104081_Micromonas_pusilla_CCMP489_58-1569
query.align,AF206911.1.1735_U_17_S62_454,1,2,0.43078,0.471256,-16413.6,-16417.3,0.076915,0.255958,NA,NA,NA,NA,|MMETSP0806_Prasinoderma_coloniale_CCMP1413_34-1547
query.align,JX188377.1.1773_U_11_S56_6175,1,486,1,1,-16629.8,-16633.1,0.0363512,0.214233,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,HQ867520.1.881_U_M356_S18_75061,1,160,1,1,-16566.6,-16569.6,0.137827,0.17995,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ868467.1.872_U_M355_S26_168,1,276,1,1,-16427,-16429.5,0.253165,0.0934826,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,GU823689.1.1202_U_M356_S18_109812,1,328,0.836638,0.859712,-16420.9,-16423.2,0.0075037,0.131236,NA,NA,NA,NA,|KC8993471_Cylindrotheca_closterium_10-1533
query.align,AM901367.1.1669_U_13_S58_15673,1,531,0.83741,0.845039,-16323.9,-16325.5,0.019924,0.0417793,NA,NA,NA,NA,|MMETSP1041_Hemiselmis_andersenii_CCMP439_59-1567
query.align,EU793361.1.1671_U_10_S55_56208,1,170,0.262525,0.166702,-16478.7,-16485.2,0.324344,0.461654,NA,NA,NA,NA,|FJ8215011_Crypthecodinium_cohnii_69-1587
