DSYB	TpMT2	Both	origin	name	multiplicity	edge_num	like_weight_ratio	post_prob	likelihood	marginal_like	distal_length	pendant_length	classification	map_ratio	map_overlap	map_identity	edge_name	genus	family	order	class	norank	norank	kingdom	generic
1	0	0	query.align	HQ870181_32_S77_47563	1	249	0.837372	0.939961	-26430.5	-26432.6	0.0161433	0.00816621	NA	NA	NA	NA	MMETSP1094_Chrysochromulina_brevifilum_UTEXLB985	Chrysochromulina	Chrysochromulinaceae	Prymnesiales	Haptophyceae			Eukaryota	Haptophyceae
0	1	0	query.align	FJ431412.1.830_U_10_S55_15118	1	301	0.989206	0.981902	-26509.6	-26511.9	0.016513	0.0183412	NA	NA	NA	NA	MMETSP0799_Geminigera_cryophila_CCMP2564	Geminigera	Geminigeraceae	Pyrenomonadales		Cryptophyta		Eukaryota	Cryptophyta
0	0	0	query.align	GU820726.1.1072_U_4_S49_47953	1	493	1	1	-26420.6	-26423.7	0.193266	0.120015	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	GU825231.1.987_U_M355_S26_18531	1	523	0.941264	0.941433	-26431	-26433.2	0.0108055	0.0498915	NA	NA	NA	NA	MMETSP1032_Lingulodinium_polyedra_CCMP1738	Lingulodinium		Gonyaulacales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF130233.1.1761_U_35_S80_60307	1	493	1	1	-26522.9	-26526	0.173393	0.118702	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AB252743.1.1720_U_28_S73_6739	1	629	1	1	-25983.8	-25986.8	0.0544163	0.154799	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	HQ869054.1.875_U_42_S87_7199	1	661	0.963125	0.966038	-26023.4	-26027.1	0.23667	0.201887	NA	NA	NA	NA	MMETSP0942_Cafeteria_roenbergensis_E4_10	Cafeteria	Cafeteriaceae	Bicosoecida				Eukaryota	Bicosoecida
1	0	0	query.align	KJ759457.1.1792_U_10_S55_39237	1	452	0.953393	0.971994	-26326	-26328.5	0.16284	0.0794983	NA	NA	NA	NA	MMETSP0105_Acanthoeca_like_sp_10tr	Acanthoeca	Acanthoecidae	Choanoflagellida				Eukaryota	Choanoflagellida
0	0	0	query.align	EF172945.1.1672_U_M355_S26_24314	1	493	1	1	-26908.3	-26912.3	0.265068	0.223896	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF130136.1.1755_U_M360_S11_111152	1	493	1	1	-26951.3	-26954.9	0.21376	0.180092	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HQ868379.1.886_U_10_S55_5027	1	493	1	1	-26365.3	-26367.9	0.14776	0.0131141	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF130517.1.1752_U_M367_S17_62421	1	493	1	1	-24812.8	-24816.8	0.288697	0.220741	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	GU819936.1.1073_U_M355_S26_847	1	493	1	1	-26998.6	-27002	0.182955	0.153344	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	1	0	query.align	AB183621.1.2644_U_M359_S10_44522	1	385	0.988113	0.929299	-27215.6	-27218.9	0.0165948	0.035392	NA	NA	NA	NA	MMETSP1472_Pycnococcus_provasolii_RCC251	Pycnococcus	Pycnococcaceae			Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	GU821067.1.1078_U_M355_S26_3182	1	659	0.888087	0.944904	-23079.5	-23084.7	0.0414171	0.398891	NA	NA	NA	NA	MMETSP0186_Minchinia_chitonis	Minchinia	Haplosporidiidae			Haplosporidia		Eukaryota	Haplosporidia
0	0	0	query.align	GU823403.1.1200_U_10_S55_3737	1	38	0.968427	0.967154	-26724.8	-26727.1	0.0462309	0.0161981	NA	NA	NA	NA	MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate	Paraphysomonas	Paraphysomonadaceae	Chromulinales	Chrysophyceae			Eukaryota	Chrysophyceae
0	0	0	query.align	AF265339.1.1126_U_4_S49_14783	1	665	1	1	-27010.1	-27013.9	5.39742e-06	0.00768024	NA	NA	NA	NA	MMETSP0954_Aplanochytrium_sp_PBS07	Aplanochytrium	Thraustochytriaceae		Labyrinthulomycetes			Eukaryota	Labyrinthulomycetes
0	0	0	query.align	KC582917.1.1798_U_10_S55_35487	1	493	1	1	-27173.8	-27176.6	0.238514	0.0867399	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	GU820458.1.1397_U_M357_S21_97608	1	493	1	1	-26487.7	-26491.1	0.179291	0.16247	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	FJ353843.1.1061_U_10_S55_28799	1	629	1	1	-26598.9	-26601.5	0.0357007	0.0864726	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	EU545706.1.984_U_M356_S18_8201	1	629	1	1	-27662.1	-27664.9	0.0468327	0.118081	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	KJ763427.1.1799_U_12_S57_50878	1	493	1	1	-23517.6	-23520.2	0.23079	0.0603921	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ763131.1.1800_U_M356_S18_35847	1	493	1	1	-26364.2	-26367	0.201316	0.0829202	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EF527047.1.1388_U_M371_S23_982	1	550	0.979345	0.985658	-25952.6	-25954.6	0.0225746	0.0374416	NA	NA	NA	NA	MMETSP0227_Polarella_glacialis_CCMP1383	Polarella	Suessiaceae	Suessiales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EF172957.1.1679_U_25_S70_23253	1	493	1	1	-26563.2	-26565.7	0.215136	0.0322751	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AY789751.1.1138_U_M360_S11_3803	1	477	0.871329	0.920258	-27220.5	-27224	0.0219209	0.24477	NA	NA	NA	NA	MMETSP1450_Madagascaria_erythrocladiodes_CCMP3234	Madagascaria	Erythrotrichiaceae	Erythropeltidales	Compsopogonophyceae	Rhodophyta		Eukaryota	Rhodophyta
0	0	0	query.align	HQ868662.1.955_U_11_S56_33976	1	629	1	1	-25996.9	-25999.5	0.0731091	0.110311	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	KF129655.1.1759_U_10_S55_4229	1	493	1	1	-26718.7	-26722.2	0.19718	0.159889	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	AY426845.1.1789_U_M356_S18_38034	1	452	0.929811	0.978308	-25893	-25895.7	0.159213	0.105271	NA	NA	NA	NA	MMETSP0105_Acanthoeca_like_sp_10tr	Acanthoeca	Acanthoecidae	Choanoflagellida				Eukaryota	Choanoflagellida
0	0	0	query.align	HM560998.1.986_U_M357_S21_39151	1	493	1	1	-26761.4	-26764.6	0.328616	0.103972	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AF488386.1.1770_U_6_S51_33377	1	473	0.889909	0.907677	-24807.8	-24814.5	0.0611339	0.532018	NA	NA	NA	NA	MMETSP0312_Compsopogon_coeruleus_SAG36_94	Compsopogon	Compsopogonaceae	Compsopogonales	Compsopogonophyceae	Rhodophyta		Eukaryota	Rhodophyta
0	0	0	query.align	KC488576.1.1719_U_13_S58_19382	1	629	1	1	-25382.1	-25384.9	0.0578165	0.140335	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	JX567489.1.1532_U_M360_S11_47173	1	614	1	1	-25424.6	-25427.6	0.0908773	0.140788	NA	NA	NA	NA	MMETSP0123_Favella_ehrenbergii_Fehren1	Favella	Xystonellidae	Tintinnida	Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	JF698766.1.1646_U_28_S73_1464	1	629	1	1	-27005.7	-27008.7	0.0839633	0.146146	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	EF173018.1.1678_U_30_S75_43630	1	493	1	1	-25806.5	-25809.1	0.177958	0.0415405	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	FJ914455.1.1433_U_M357_S21_53497	1	493	1	1	-26604.5	-26607.9	0.232844	0.154876	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AY789780.1.1176_U_M356_S18_10861	1	661	0.960762	0.964606	-25580.3	-25585.4	0.213452	0.35685	NA	NA	NA	NA	MMETSP0942_Cafeteria_roenbergensis_E4_10	Cafeteria	Cafeteriaceae	Bicosoecida				Eukaryota	Bicosoecida
1	0	0	query.align	JX680384_12_S57_35549	1	250	0.960341	0.981092	-26553.9	-26556.4	0.0340765	0.00406614	NA	NA	NA	NA	MMETSP0287_Chrysochromulina_rotalis_UIO044	Chrysochromulina	Chrysochromulinaceae	Prymnesiales	Haptophyceae			Eukaryota	Haptophyceae
1	0	0	query.align	HQ710561.1.1677_U_14_S59_27274	1	9	1	1	-26508.3	-26510.5	0.0183768	0.0338067	NA	NA	NA	NA	MMETSP0990_Unidentifiedeukaryote_sp_CCMP2098								Unidentified
0	0	0	query.align	FN690666.1.1677_U_37_S82_54864	1	12	0.994991	0.99506	-26115.6	-26117.7	0.0988901	0.0291126	NA	NA	NA	NA	MMETSP0101_Pteridomonas_danica_PT	Pteridomonas		Pedinellales	Dictyochophyceae			Eukaryota	Dictyochophyceae
0	0	0	query.align	EU793777.1.1476_U_M357_S21_27960	1	493	1	1	-26930.1	-26933.2	0.208005	0.114013	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ760742.1.1793_U_10_S55_26240	1	493	1	1	-26786.4	-26789.2	0.177823	0.0791779	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EU793720.1.1599_U_10_S55_56825	1	493	1	1	-24969.8	-24972.9	0.181783	0.136367	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	1	0	query.align	JQ692067.1.1601_U_10_S55_445	1	394	1	1	-23587.9	-23591	0.00407935	0.00634314	NA	NA	NA	NA	MMETSP0933_Bathycoccus_prasinos_BCC99000	Bathycoccus	Bathycoccaceae	Mamiellales	Mamiellophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	HQ866421.1.881_U_28_S73_36146	1	493	1	1	-26407	-26410.2	0.18534	6.11352e-06	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AF350226.1.1774_U_2_S47_11616	1	20	0.957226	0.947121	-26011.9	-26015.3	0.0215374	0.204644	NA	NA	NA	NA	MMETSP1323_Florenciella_parvula_RCC1693	Florenciella		Florenciellales	Dictyochophyceae			Eukaryota	Dictyochophyceae
0	0	0	query.align	KC771200.1.1774_U_10_S55_16853	1	613	0.889954	0.934052	-25849.1	-25851.2	0.0163959	0.0422749	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	KJ763101.1.1798_U_10_S55_1380	1	493	1	1	-26654	-26657.5	0.220691	0.156851	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ762344.1.1774_U_10_S55_18812	1	613	0.881726	0.907221	-25938.5	-25940.7	0.0217293	0.101032	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	JQ781997.1.1810_U_10_S55_37830	1	661	1	1	-26188.7	-26191.3	0.243239	0.0629188	NA	NA	NA	NA	MMETSP0942_Cafeteria_roenbergensis_E4_10	Cafeteria	Cafeteriaceae	Bicosoecida				Eukaryota	Bicosoecida
0	0	0	query.align	GU385611.1.1712_U_15_S60_13733	1	629	0.998389	0.998664	-25875.7	-25879.1	0.0741174	0.214208	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	EU780600.1.1687_U_14_S59_53414	1	493	1	1	-26706.4	-26709.1	0.203223	0.0447669	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF130280.1.1761_U_M356_S18_25201	1	493	1	1	-25822.9	-25828.8	0.183406	0.432695	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	GU820254.1.1202_U_6_S51_49873	1	493	1	1	-26475.3	-26478.2	0.205967	0.101018	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	DQ898718.1.1758_U_1_S46_32	1	451	1	1	-26737.5	-26740.9	0.120271	0.179873	NA	NA	NA	NA	MMETSP0232_Debaryomyces_hansenii_J26	Debaryomyces	Debaryomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi	Eukaryota	Ascomycota
0	0	0	query.align	KJ763013.1.1799_U_M364_S14_73	1	493	1	1	-25049.5	-25053	0.224342	0.17702	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JF791110.1.1777_U_M360_S11_119907	1	493	1	1	-27031.5	-27035	0.20041	0.169372	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF129605.1.1757_U_M355_S26_5648	1	493	1	1	-27058.6	-27062.7	0.228162	0.236641	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HQ865347.1.886_U_M357_S21_154914	1	493	1	1	-26645.5	-26649.8	0.192189	0.261038	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	EF526728.1.1553_U_16_S61_31146	1	452	1	1	-24526	-24528.4	0.113208	0.0836394	NA	NA	NA	NA	MMETSP0105_Acanthoeca_like_sp_10tr	Acanthoeca	Acanthoecidae	Choanoflagellida				Eukaryota	Choanoflagellida
0	0	0	query.align	GU824377.1.1073_U_M368_S12_43142	1	493	1	1	-26939.2	-26942.1	0.229548	0.0818784	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AB275093.1.1726_U_29_S74_1279	1	629	1	1	-27420.6	-27423.6	0.0435849	0.13172	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
1	0	0	query.align	GQ118982_10_S55_1021	1	264	1	1	-26439.6	-26443.4	9.13805e-06	0.0205264	NA	NA	NA	NA	MMETSP1162_Phaeocystis_sp_CCMP2710	Phaeocystis	Phaeocystaceae	Phaeocystales	Haptophyceae			Eukaryota	Haptophyceae
0	0	0	query.align	KJ759520.1.1797_U_M355_S26_18385	1	493	1	1	-26866.1	-26869.6	0.190798	0.174172	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	FN690362.1.1718_U_30_S75_25717	1	629	1	1	-26452.4	-26455	0.0290243	0.0658024	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	HQ868908.1.926_U_37_S82_65544	1	629	1	1	-27619.2	-27622.2	0.0492639	0.148172	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	KJ763872.1.1805_U_M361_S19_156332	1	659	0.969187	0.983107	-27029.4	-27034.1	0.0418092	0.336455	NA	NA	NA	NA	MMETSP0186_Minchinia_chitonis	Minchinia	Haplosporidiidae			Haplosporidia		Eukaryota	Haplosporidia
0	0	0	query.align	JN832748.1.958_U_14_S59_25820	1	20	0.966488	0.980375	-27429.3	-27431.9	0.0367488	0.110229	NA	NA	NA	NA	MMETSP1323_Florenciella_parvula_RCC1693	Florenciella		Florenciellales	Dictyochophyceae			Eukaryota	Dictyochophyceae
0	0	0	query.align	EU793376.1.1582_U_11_S56_40407	1	493	1	1	-26169.3	-26172.7	0.218345	0.150158	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HQ869026.1.871_U_15_S60_7533	1	137	1	1	-26825.8	-26828.5	0.0120144	0.0450481	NA	NA	NA	NA	MMETSP1447_Chaetoceros_dichaeta_CCMP1751	Chaetoceros	Chaetocerotaceae	Chaetocerotales	Coscinodiscophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	HQ866177.1.873_U_29_S74_42982	1	613	0.863564	0.923122	-26036.5	-26038.9	0.0222926	0.112049	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	KC582939.1.1795_U_M358_S15_59231	1	493	1	1	-26817.7	-26820.4	0.221954	0.0546803	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EF172870.1.1682_U_35_S80_202	1	493	1	1	-25703.7	-25707	0.193023	0.144442	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	1	query.align	EF423420.1.1783_U_M355_S26_24309	1	192	0.980341	0.986109	-26553.4	-26555.4	0.00231941	0.0578149	NA	NA	NA	NA	MMETSP1060_Pseudo_nitzschia_pungens_cf_cingulata	Pseudo-nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	HQ869155.1.935_U_41_S86_61150	1	73	0.950115	0.960023	-26854.5	-26857.3	0.0443506	0.121631	NA	NA	NA	NA	MMETSP0785_Bolidomonas_pacifica_CCMP1866	Bolidomonas	Triparmaceae	Parmales	Bolidophyceae			Eukaryota	Bolidophyceae
0	0	0	query.align	AY664992.1.1754_U_28_S73_33223	1	493	1	1	-26807.7	-26810.6	0.215074	0.0855617	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KC476181.1.1636_U_M360_S11_52165	1	622	1	1	-19768.9	-19771.8	0.0492301	0.0611577	NA	NA	NA	NA	MMETSP0209_Litonotus_pictus_P1	Litonotus	Litonotidae	Pleurostomatida	Litostomatea			Eukaryota	Litostomatea
1	0	0	query.align	GU820401.1.1070_U_M363_S24_111178	1	579	1	1	-26636	-26639.2	0.0881304	0.152761	NA	NA	NA	NA	MMETSP1439_Gonyaulax_spinifera_CCMP409	Gonyaulax	Gonyaulacaceae	Gonyaulacales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	GU820024.1.1392_U_M367_S17_55618	1	579	0.995662	0.99663	-26088.8	-26093.8	0.098008	0.356584	NA	NA	NA	NA	MMETSP1439_Gonyaulax_spinifera_CCMP409	Gonyaulax	Gonyaulacaceae	Gonyaulacales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AY046834.1.1186_U_M356_S18_22698	1	661	1	1	-22456.1	-22459.3	0.175622	0.175796	NA	NA	NA	NA	MMETSP0942_Cafeteria_roenbergensis_E4_10	Cafeteria	Cafeteriaceae	Bicosoecida				Eukaryota	Bicosoecida
0	0	0	query.align	KF130201.1.1744_U_M369_S9_80240	1	493	1	1	-26380.2	-26383.8	0.264389	0.176273	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	New.ReferenceOTU11_12_S57_13811	1	493	1	1	-26764.8	-26769.1	0.184559	0.256678	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF130117.1.1760_U_M358_S15_118254	1	493	1	1	-27197.4	-27200.8	0.242421	0.151619	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AY129052.1.1800_U_10_S55_392	1	493	1	1	-26958.8	-26962	0.201537	0.134905	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HQ865674.1.881_U_30_S75_4742	1	493	1	1	-26592.7	-26595.7	0.218922	0.0998447	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AY620338.1.1263_U_32_S77_14028	1	629	0.904826	0.95627	-26647	-26650.6	0.0937253	0.229256	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	GU820527.1.1070_U_19_S64_949	1	493	1	1	-26633.6	-26637	0.19148	0.155576	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EF172994.1.1681_U_M369_S9_42241	1	493	1	1	-26752.8	-26756.2	0.215412	0.15106	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EF173009.1.1674_U_35_S80_12780	1	493	1	1	-26377.3	-26381.1	0.212299	0.206539	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	GU825041.1.1432_U_M355_S26_9545	1	137	1	1	-26920.3	-26923	0.0251042	0.0832684	NA	NA	NA	NA	MMETSP1447_Chaetoceros_dichaeta_CCMP1751	Chaetoceros	Chaetocerotaceae	Chaetocerotales	Coscinodiscophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	AB558956.1.1768_U_30_S75_54828	1	629	1	1	-27241.2	-27244	0.018117	0.058966	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	KC488607.1.1685_U_38_S83_10259	1	71	1	1	-26484.1	-26488.2	5.77834e-06	0.0358294	NA	NA	NA	NA	MMETSP0785_Bolidomonas_pacifica_CCMP1866	Bolidomonas	Triparmaceae	Parmales	Bolidophyceae			Eukaryota	Bolidophyceae
0	0	0	query.align	KJ760088.1.1741_U_36_S81_5080	1	614	0.974278	0.977934	-25975.7	-25978.7	0.12767	0.147037	NA	NA	NA	NA	MMETSP0123_Favella_ehrenbergii_Fehren1	Favella	Xystonellidae	Tintinnida	Spirotrichea			Eukaryota	Spirotrichea
1	0	0	query.align	DQ202218.1.1280_U_16_S61_3507	1	521	1	1	-26822.4	-26827.6	0.0111361	6.11352e-06	NA	NA	NA	NA	MMETSP1032_Lingulodinium_polyedra_CCMP1738	Lingulodinium		Gonyaulacales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF129662.1.1756_U_26_S71_17	1	493	1	1	-26073.5	-26076	0.177051	0.0338291	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JX188344.1.1757_U_M358_S15_25324	1	493	1	1	-26911.2	-26914.4	0.177479	0.134602	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KC582886.1.1799_U_14_S59_6523	1	493	1	1	-26038.7	-26041.4	0.169259	0.0605687	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
